124,EM,False,,Kim,T,Ralls,124,2017-12-13 13:20:30.290000000
125,EM,False,,Matthias,T,Berndt,125,2017-12-13 13:20:30.320000000
126,EM,False,,Jimmy,T,Bischoff,126,2017-12-13 13:20:30.367000000
127,EM,False,,David,P,Hamilton,127,2017-12-13 13:20:30.493000000
128,EM,False,,Paul,B,Komosinski,128,2017-12-13 13:20:30.553000000
129,EM,False,,Gary,W,Yukish,129,2017-12-13 13:20:30.600000000
130,EM,False,,Rob,T,Caron,130,2017-12-13 13:20:30.650000000
131,EM,False,,Baris,F,Cetinok,131,2017-12-13 13:20:30.680000000
132,EM,False,,Nicole,B,Holliday,132,2017-12-13 13:20:30.727000000
133,EM,False,,Michael,L,Rothkugel,133,2017-12-13 13:20:30.773000000
134,EM,False,,Eric,,Gubbels,134,2017-12-13 13:20:30.820000000
135,EM,False,,Ivo,William,Salmre,135,2017-12-13 13:20:30.867000000
136,EM,False,,Sylvester,A,Valdez,136,2017-12-13 13:20:30.900000000
137,EM,False,,Anibal,T,Sousa,137,2017-12-13 13:20:30.947000000
138,EM,False,,Samantha,H,Smith,138,2017-12-13 13:20:30.993000000
139,EM,False,Mr.,Hung-Fu,T,Ting,139,2017-12-13 13:20:31.040000000
140,EM,False,,Prasanna,E,Samarawickrama,140,2017-12-13 13:20:31.070000000
141,EM,False,,Min,G,Su,141,2017-12-13 13:20:31.117000000
142,EM,False,,Olinda,C,Turner,142,2017-12-13 13:20:31.163000000
143,EM,False,,Krishna,,Sunkammurali,143,2017-12-13 13:20:31.210000000
144,EM,False,,Paul,R,Singh,144,2017-12-13 13:20:31.260000000
145,EM,False,,Cynthia,S,Randall,145,2017-12-13 13:20:31.320000000
146,EM,False,,Jian Shuo,,Wang,146,2017-12-13 13:20:31.350000000
147,EM,False,,Sandra,,Reátegui Alayo,147,2017-12-13 13:20:31.400000000
148,EM,False,,Jason,M,Watters,148,2017-12-13 13:20:31.447000000
149,EM,False,,Andy,M,Ruth,149,2017-12-13 13:20:31.493000000
150,EM,False,,Michael,T,Vanderhyde,150,2017-12-13 13:20:31.523000000
151,EM,False,,Rostislav,E,Shabalin,151,2017-12-13 13:20:31.570000000
152,EM,False,,Yuhong,L,Li,152,2017-12-13 13:20:31.617000000
153,EM,False,,Hanying,P,Feng,153,2017-12-13 13:20:31.663000000
154,EM,False,,Raymond,K,Sam,154,2017-12-13 13:20:31.697000000
155,EM,False,,Fadi,K,Fakhouri,155,2017-12-13 13:20:31.743000000
156,EM,False,,Lane,M,Sacksteder,156,2017-12-13 13:20:31.790000000
157,EM,False,,Linda,A,Randall,157,2017-12-13 13:20:31.837000000
158,EM,False,,Shelley,N,Dyck,158,2017-12-13 13:20:31.867000000
159,EM,False,,Terrence,W,Earls,159,2017-12-13 13:20:31.913000000
160,EM,False,,Jeff,V,Hay,160,2017-12-13 13:20:31.977000000
161,EM,False,,Kirk,J,Koenigsbauer,161,2017-12-13 13:20:32.023000000
162,EM,False,,Laura,C,Steele,162,2017-12-13 13:20:32.053000000
163,EM,False,,Alex,M,Nayberg,163,2017-12-13 13:20:32.100000000
164,EM,False,,Andrew,M,Cencini,164,2017-12-13 13:20:32.150000000
165,EM,False,,Chris,T,Preston,165,2017-12-13 13:20:32.197000000
166,EM,False,,Jack,S,Richins,166,2017-12-13 13:20:32.243000000
167,EM,False,,David,N,Johnson,167,2017-12-13 13:20:32.273000000
168,EM,False,,Garrett,R,Young,168,2017-12-13 13:20:32.320000000
169,EM,False,,Susan,A,Metters,169,2017-12-13 13:20:32.367000000
170,EM,False,,George,Z,Li,170,2017-12-13 13:20:32.413000000
171,EM,False,,David,A,Yalovsky,171,2017-12-13 13:20:32.460000000
172,EM,False,,Marc,J,Ingle,172,2017-12-13 13:20:32.510000000
173,EM,False,,Eugene,R,Zabokritski,173,2017-12-13 13:20:32.540000000
174,EM,False,,Benjamin,R,Martin,174,2017-12-13 13:20:32.587000000
175,EM,False,,Reed,T,Koch,175,2017-12-13 13:20:32.633000000
176,EM,False,,David,Oliver,Lawrence,176,2017-12-13 13:20:32.680000000
177,EM,False,,Russell,M,King,177,2017-12-13 13:20:32.727000000
178,EM,False,,John,N,Frum,178,2017-12-13 13:20:32.773000000
179,EM,False,,Jan,S,Miksovsky,179,2017-12-13 13:20:32.820000000
180,EM,False,,Katie,L,McAskill-White,180,2017-12-13 13:20:32.850000000
181,EM,False,,Michael,T,Hines,181,2017-12-13 13:20:32.900000000
182,EM,False,,Nitin,S,Mirchandani,182,2017-12-13 13:20:32.947000000
183,EM,False,,Barbara,S,Decker,183,2017-12-13 13:20:32.993000000
184,EM,False,,John,Y,Chen,184,2017-12-13 13:20:33.023000000
185,EM,False,,Stefen,A,Hesse,185,2017-12-13 13:20:33.070000000
186,EM,False,,Shane,S,Kim,186,2017-12-13 13:20:33.133000000
187,EM,False,,Yvonne,S,McKay,187,2017-12-13 13:20:33.163000000
188,EM,False,,Douglas,B,Hite,188,2017-12-13 13:20:33.210000000
189,EM,False,,Janeth,M,Esteves,189,2017-12-13 13:20:33.260000000
190,EM,False,,Robert,J,Rounthwaite,190,2017-12-13 13:20:33.303000000
191,EM,False,,Lionel,C,Penuchot,191,2017-12-13 13:20:33.350000000
192,EM,False,,Brenda,M,Diaz,192,2017-12-13 13:20:33.383000000
193,EM,False,,Alejandro,E,McGuel,193,2017-12-13 13:20:33.447000000
194,EM,False,,Fred,T,Northup,194,2017-12-13 13:20:33.477000000
195,EM,False,,Kevin,H,Liu,195,2017-12-13 13:20:33.523000000
196,EM,False,,Shammi,G,Mohamed,196,2017-12-13 13:20:33.570000000
197,EM,False,,Rajesh,M,Patel,197,2017-12-13 13:20:33.617000000
198,EM,False,,Lorraine,O,Nay,198,2017-12-13 13:20:33.663000000
199,EM,False,,Paula,R,Nartker,199,2017-12-13 13:20:33.697000000
200,EM,False,,Frank,T,Lee,200,2017-12-13 13:20:33.743000000
201,EM,False,,Brian,T,Lloyd,201,2017-12-13 13:20:33.790000000
202,EM,False,,Tawana,G,Nusbaum,202,2017-12-13 13:20:33.820000000
203,EM,False,,Ken,L,Myer,203,2017-12-13 13:20:33.867000000
204,EM,False,,Gabe,B,Mares,204,2017-12-13 13:20:33.913000000
205,EM,False,,Lori,A,Kane,205,2017-12-13 13:20:33.960000000
206,EM,False,,Stuart,V,Munson,206,2017-12-13 13:20:33.993000000
207,EM,False,,Greg,F,Alderson,207,2017-12-13 13:20:34.040000000
208,EM,False,,Scott,R,Gode,208,2017-12-13 13:20:34.087000000
209,EM,False,,Kathie,E,Flood,209,2017-12-13 13:20:34.133000000
210,EM,False,,Belinda,M,Newman,210,2017-12-13 13:20:34.180000000
211,EM,False,,Hazem,E,Abolrous,211,2017-12-13 13:20:34.227000000
212,EM,False,,Peng,J,Wu,212,2017-12-13 13:20:34.260000000
213,EM,False,,Sootha,T,Charncherngkha,213,2017-12-13 13:20:34.303000000
214,EM,False,,Andreas,T,Berglund,214,2017-12-13 13:20:34.350000000
215,EM,False,,Mark,L,Harrington,215,2017-12-13 13:20:34.400000000
216,EM,False,,Sean,P,Alexander,216,2017-12-13 13:20:34.430000000
217,EM,False,,Zainal,T,Arifin,217,2017-12-13 13:20:34.493000000
218,EM,False,,Tengiz,N,Kharatishvili,218,2017-12-13 13:20:34.540000000
219,EM,False,,Sean,N,Chai,219,2017-12-13 13:20:34.587000000
220,EM,False,,Karen,R,Berge,220,2017-12-13 13:20:34.633000000
221,EM,False,,Chris,K,Norred,221,2017-12-13 13:20:34.663000000
222,EM,False,,A. Scott,,Wright,222,2017-12-13 13:20:34.710000000
223,EM,False,,Sairaj,L,Uddin,223,2017-12-13 13:20:34.760000000
224,EM,False,,William,S,Vong,224,2017-12-13 13:20:34.803000000
225,EM,False,,Alan,J,Brewer,225,2017-12-13 13:20:34.850000000
226,EM,False,,Brian,P,LaMee,226,2017-12-13 13:20:34.883000000
227,EM,False,,Gary,E.,Altman,227,2017-12-13 13:20:34.930000000
228,EM,False,,Christian,E,Kleinerman,228,2017-12-13 13:20:34.977000000
229,EM,False,,Lori,K,Penor,229,2017-12-13 13:20:35.023000000
230,EM,False,,Stuart,J,Macrae,230,2017-12-13 13:20:35.053000000
231,EM,False,,Jo,L,Berry,231,2017-12-13 13:20:35.100000000
232,EM,False,,Pat,H,Coleman,232,2017-12-13 13:20:35.150000000
233,EM,False,,Magnus,E,Hedlund,233,2017-12-13 13:20:35.197000000
234,EM,False,,Laura,F,Norman,234,2017-12-13 13:20:35.243000000
235,EM,False,,Paula,M,Barreto de Mattos,235,2017-12-13 13:20:35.290000000
236,EM,False,,Grant,N,Culbertson,236,2017-12-13 13:20:35.320000000
237,EM,False,,Hao,O,Chen,237,2017-12-13 13:20:35.367000000
238,EM,False,,Vidur,X,Luthra,238,2017-12-13 13:20:35.413000000
239,EM,False,,Mindy,C,Martin,239,2017-12-13 13:20:35.447000000
240,EM,False,,Willis,T,Johnson,240,2017-12-13 13:20:35.493000000
241,EM,False,,David,J,Liu,241,2017-12-13 13:20:35.540000000
242,EM,False,,Deborah,E,Poe,242,2017-12-13 13:20:35.587000000
243,EM,False,,Candy,L,Spoon,243,2017-12-13 13:20:35.633000000
244,EM,False,,Bryan,A,Walton,244,2017-12-13 13:20:35.680000000
245,EM,False,,Barbara,C,Moreland,245,2017-12-13 13:20:35.743000000
246,EM,False,,Dragan,K,Tomic,246,2017-12-13 13:20:35.803000000
247,EM,False,,Janet,L,Sheperdigian,247,2017-12-13 13:20:35.837000000
248,EM,False,,Mike,K,Seamans,248,2017-12-13 13:20:35.883000000
249,EM,False,,Wendy,Beth,Kahn,249,2017-12-13 13:20:35.930000000
250,EM,False,,Sheela,H,Word,250,2017-12-13 13:20:35.977000000
251,EM,False,,Mikael,Q,Sandberg,251,2017-12-13 13:20:36.023000000
252,EM,False,,Arvind,B,Rao,252,2017-12-13 13:20:36.100000000
253,EM,False,,Linda,P,Meisner,253,2017-12-13 13:20:36.133000000
254,EM,False,,Fukiko,J,Ogisu,254,2017-12-13 13:20:36.180000000
255,EM,False,,Gordon,L,Hee,255,2017-12-13 13:20:36.227000000
256,EM,False,,Frank,S,Pellow,256,2017-12-13 13:20:36.273000000
257,EM,False,,Eric,S,Kurjan,257,2017-12-13 13:20:36.320000000
258,EM,False,,Erin,M,Hagens,258,2017-12-13 13:20:36.350000000
259,EM,False,,Ben,T,Miller,259,2017-12-13 13:20:36.400000000
260,EM,False,,Annette,L,Hill,260,2017-12-13 13:20:36.447000000
261,EM,False,,Reinout,N,Hillmann,261,2017-12-13 13:20:36.493000000
262,EM,False,,David,M,Barber,262,2017-12-13 13:20:36.523000000
263,EM,False,,Jean,E,Trenary,263,2017-12-13 13:20:36.570000000
264,EM,False,,Stephanie,A,Conroy,264,2017-12-13 13:20:36.617000000
265,EM,False,,Ashvini,R,Sharma,265,2017-12-13 13:20:36.663000000
266,EM,False,,Peter,I,Connelly,266,2017-12-13 13:20:36.710000000
267,EM,False,,Karen,A,Berg,267,2017-12-13 13:20:36.743000000
268,EM,False,,Ramesh,V,Meyyappan,268,2017-12-13 13:20:36.790000000
269,EM,False,,Dan,K,Bacon,269,2017-12-13 13:20:36.837000000
270,EM,False,,François,P,Ajenstat,270,2017-12-13 13:20:36.883000000
271,EM,False,,Dan,B,Wilson,271,2017-12-13 13:20:36.913000000
272,EM,False,,Janaina,Barreiro Gambaro,Bueno,272,2017-12-13 13:20:36.960000000
273,EM,False,Mr.,Brian,S,Welcker,273,2017-12-13 13:20:37.010000000
274,SP,False,,Stephen,Y,Jiang,274,2017-12-13 13:20:37.053000000
275,SP,False,,Michael,G,Blythe,275,2017-12-13 13:20:37.117000000
276,SP,False,,Linda,C,Mitchell,276,2017-12-13 13:20:37.197000000
277,SP,False,,Jillian,,Carson,277,2017-12-13 13:20:37.587000000
278,SP,False,,Garrett,R,Vargas,278,2017-12-13 13:20:37.727000000
279,SP,False,,Tsvi,Michael,Reiter,279,2017-12-13 13:20:37.790000000
280,SP,False,,Pamela,O,Ansman-Wolfe,280,2017-12-13 13:20:37.850000000
281,SP,False,,Shu,K,Ito,281,2017-12-13 13:20:37.913000000
282,SP,False,,José,Edvaldo,Saraiva,282,2017-12-13 13:20:37.960000000
283,SP,False,,David,R,Campbell,283,2017-12-13 13:20:38.023000000
284,SP,False,Mr.,Tete,A,Mensa-Annan,284,2017-12-13 13:20:38.070000000
285,SP,False,Mr.,Syed,E,Abbas,285,2017-12-13 13:20:38.133000000
286,SP,False,,Lynn,N,Tsoflias,286,2017-12-13 13:20:38.180000000
287,SP,False,,Amy,E,Alberts,287,2017-12-13 13:20:38.227000000
288,SP,False,,Rachel,B,Valdez,288,2017-12-13 13:20:38.290000000
289,SP,False,,Jae,B,Pak,289,2017-12-13 13:20:38.337000000
290,SP,False,,Ranjit,R,Varkey Chudukatil,290,2017-12-13 13:20:38.383000000
291,SC,False,Mr.,Gustavo,,Achong,291,2017-12-13 13:21:02.150000000
293,SC,False,Ms.,Catherine,R.,Abel,293,2017-12-13 13:21:02.273000000
295,SC,False,Ms.,Kim,,Abercrombie,295,2017-12-13 13:21:02.337000000
297,SC,False,Sr.,Humberto,,Acevedo,297,2017-12-13 13:21:02.400000000
299,SC,False,Sra.,Pilar,,Ackerman,299,2017-12-13 13:21:02.460000000
301,SC,False,Ms.,Frances,B.,Adams,301,2017-12-13 13:21:02.540000000
303,SC,False,Ms.,Margaret,J.,Smith,303,2017-12-13 13:21:02.600000000
305,SC,False,Ms.,Carla,J.,Adams,305,2017-12-13 13:21:02.663000000
307,SC,False,Mr.,Jay,,Adams,307,2017-12-13 13:21:02.710000000
309,SC,False,Mr.,Ronald,L.,Adina,309,2017-12-13 13:21:02.773000000
311,SC,False,Mr.,Samuel,N.,Agcaoili,311,2017-12-13 13:21:02.837000000
313,SC,False,Mr.,James,T.,Aguilar,313,2017-12-13 13:21:02.900000000
315,SC,False,Mr.,Robert,E.,Ahlering,315,2017-12-13 13:21:02.960000000
317,SC,False,Mr.,François,,Ferrier,317,2017-12-13 13:21:03.010000000
319,SC,False,Ms.,Kim,,Akers,319,2017-12-13 13:21:03.070000000
321,SC,False,Ms.,Lili,J.,Alameda,321,2017-12-13 13:21:03.133000000
323,SC,False,Ms.,Amy,E.,Alberts,323,2017-12-13 13:21:03.197000000
325,SC,False,Ms.,Anna,A.,Albright,325,2017-12-13 13:21:03.260000000
327,SC,False,Mr.,Milton,J.,Albury,327,2017-12-13 13:21:03.320000000
329,SC,False,Mr.,Paul,L.,Alcorn,329,2017-12-13 13:21:03.383000000
331,SC,False,Mr.,Gregory,F.,Alderson,331,2017-12-13 13:21:03.447000000
333,SC,False,Mr.,J. Phillip,L.,Alexander,333,2017-12-13 13:21:03.493000000
335,SC,False,Ms.,Michelle,,Alexander,335,2017-12-13 13:21:03.553000000
337,SC,False,Mr.,Sean,P.,Jacobson,337,2017-12-13 13:21:03.617000000
339,SC,False,Ms.,Phyllis,A.,Allen,339,2017-12-13 13:21:03.663000000
341,SC,False,Mr.,Marvin,N.,Allen,341,2017-12-13 13:21:03.743000000
343,SC,False,Mr.,Michael,,Allen,343,2017-12-13 13:21:03.803000000
345,SC,False,Mr.,Cecil,J.,Allison,345,2017-12-13 13:21:03.850000000
347,SC,False,Mr.,Oscar,L.,Alpuerto,347,2017-12-13 13:21:03.913000000
349,SC,False,Ms.,Sandra,J.,Altamirano,349,2017-12-13 13:21:03.977000000
351,SC,False,Ms.,Selena,R.,Alvarado,351,2017-12-13 13:21:04.040000000
353,SC,False,Mr.,Emilio,R.,Alvaro,353,2017-12-13 13:21:04.100000000
355,SC,False,Mr.,Maxwell,J.,Amland,355,2017-12-13 13:21:04.150000000
357,SC,False,Ms.,Mae,N.,Anderson,357,2017-12-13 13:21:04.210000000
359,SC,False,Ms.,Ramona,J.,Antrim,359,2017-12-13 13:21:04.273000000
361,SC,False,Ms.,Sabria,B.,Appelbaum,361,2017-12-13 13:21:04.337000000
363,SC,False,Ms.,Hannah,R.,Arakawa,363,2017-12-13 13:21:04.400000000
365,SC,False,Ms.,Kyley,J.,Arbelaez,365,2017-12-13 13:21:04.447000000
367,SC,False,Mr.,Tom,H,Johnston,367,2017-12-13 13:21:04.510000000
369,SC,False,Mr.,Thomas,B.,Armstrong,369,2017-12-13 13:21:04.570000000
371,SC,False,Mr.,John,,Arthur,371,2017-12-13 13:21:04.633000000
373,SC,False,Mr.,Chris,,Ashton,373,2017-12-13 13:21:04.697000000
375,SC,False,Ms.,Teresa,,Atkinson,375,2017-12-13 13:21:04.760000000
377,SC,False,Mr.,John,P.,Ault,377,2017-12-13 13:21:04.820000000
379,SC,False,Mr.,Robert,A.,Avalos,379,2017-12-13 13:21:04.867000000
381,SC,False,Mr.,Stephen,M.,Ayers,381,2017-12-13 13:21:04.930000000
383,SC,False,Mr.,Phillip,M.,Bacalzo,383,2017-12-13 13:21:04.993000000
385,SC,False,Mr.,Daniel,,Blanco,385,2017-12-13 13:21:05.053000000
387,SC,False,Mr.,Cory,K.,Booth,387,2017-12-13 13:21:05.100000000
389,SC,False,Mr.,James,B.,Bailey,389,2017-12-13 13:21:05.163000000
391,SC,False,Mr.,Douglas,A.,Baldwin,391,2017-12-13 13:21:05.227000000
393,SC,False,Ms.,Jennifer,B.,Bales,393,2017-12-13 13:21:05.290000000
395,SC,False,Mr.,Alberto,F.,Baltazar,395,2017-12-13 13:21:05.337000000
397,SC,False,Mr.,Wayne,N.,Banack,397,2017-12-13 13:21:05.400000000
399,SC,False,Mr.,Darrell,M.,Banks,399,2017-12-13 13:21:05.460000000
401,SC,False,Ms.,Angela,,Barbariol,401,2017-12-13 13:21:05.510000000
403,SC,False,Mr.,David,,Barber,403,2017-12-13 13:21:05.570000000
405,SC,False,Mr.,Robert,L.,Barker,405,2017-12-13 13:21:05.633000000
407,SC,False,Ms.,Rebecca,R.,Barley,407,2017-12-13 13:21:05.680000000
409,SC,False,Ms.,Brenda,L.,Barlow,409,2017-12-13 13:21:05.743000000
411,SC,False,Mr.,Josh,,Barnhill,411,2017-12-13 13:21:05.820000000
413,SC,False,Mr.,Adam,,Barr,413,2017-12-13 13:21:05.883000000
415,SC,False,Ms.,Norma,N.,Barrera,415,2017-12-13 13:21:05.947000000
